"ID","band","word","Pos","field"
20080,5,"high-volume","j",""
20081,5,"illiberal","j","His+Law"
20082,5,"intramuscular","j","Med"
20083,5,"low-pressure","j","Sci"
20084,5,"market-driven","j",""
20085,5,"middle-school","j","Edu"
20086,5,"navigable","j","Law"
20087,5,"obsessive-compulsive","j","Soc+Rel"
20088,5,"per-capita","j","Law"
20089,5,"piercing","j",""
20090,5,"pitiful","j",""
20091,5,"producing","j",""
20092,5,"pungent","j",""
20093,5,"Saxon","j","His+Hum"
20094,5,"shrill","j",""
20095,5,"site-based","j","Edu"
20096,5,"spotty","j",""
20097,5,"student-teacher","j","Edu"
20098,5,"supple","j","Med"
20099,5,"take-home","j",""
20100,5,"third-largest","j","His+Fin"
20101,5,"treatable","j","Med"
20102,5,"undivided","j","Rel"
20103,5,"uninitiated","j","Hum"
20104,5,"unobstructed","j","Sci"
20105,5,"unsatisfied","j",""
20106,5,"unsavory","j",""
20107,5,"xenophobic","j",""
20108,5,"arrestee","n","Soc"
20109,5,"bourbon","n",""
20110,5,"bunk","n",""
20111,5,"Catalan","n","Soc+Hum"
20112,5,"comma","n",""
20113,5,"commander-in-chief","n",""
20114,5,"duress","n",""
20115,5,"epilogue","n","Hum"
20116,5,"excommunication","n","Rel"
20117,5,"expressionist","n","His+Hum"
20118,5,"flax","n","Med"
20119,5,"fowl","n",""
20120,5,"glide","n",""
20121,5,"grafting","n","Med"
20122,5,"gusto","n","Hum"
20123,5,"imagining","n",""
20124,5,"lightness","n","Hum"
20125,5,"modifier","n","Edu+Hum"
20126,5,"numbness","n","Med"
20127,5,"ointment","n","Med"
20128,5,"proneness","n","Edu+Rel"
20129,5,"riverbed","n",""
20130,5,"sesame","n","Med"
20131,5,"stir","n",""
20132,5,"surrealism","n","Hum"
20133,5,"tightness","n","Med"
20134,5,"tycoon","n","Fin"
20135,5,"webcam","n","Sci"
20136,5,"obsessively","r","Hum"
20137,5,"proactively","r","Edu+Med"
20138,5,"truthfully","r",""
20139,5,"climax","v",""
20140,5,"dichotomize","v","Soc"
20141,5,"obsess","v","Med"
20142,5,"practise","v","Med"
20143,5,"puncture","v",""
20144,5,"reinterpret","v",""
20145,5,"sequester","v","Sci"
20146,5,"sneeze","v","Med"
20147,5,"systematize","v",""
20148,5,"unwind","v","Med"
20149,5,"Anasazi","j",""
20150,5,"anthropocentric","j","Rel"
20151,5,"asexual","j","Sci"
20152,5,"compostable","j","Sci"
20153,5,"data-based","j","Edu"
20154,5,"disgusted","j",""
20155,5,"district-wide","j","Edu"
20156,5,"drinking-water","j","Med"
20157,5,"enviable","j",""
20158,5,"filtered","j","Med"
20159,5,"God-given","j","Rel"
20160,5,"hard-boiled","j","Hum"
20161,5,"hurtful","j","Edu+Rel"
20162,5,"indexical","j","Hum"
20163,5,"insured","j","Law+Fin"
20164,5,"jolly","j",""
20165,5,"likable","j",""
20166,5,"lukewarm","j",""
20167,5,"multicolored","j",""
20168,5,"paranormal","j","Rel"
20169,5,"permitted","j","Law"
20170,5,"phased","j","Edu"
20171,5,"piezoelectric","j","Sci"
20172,5,"Punjabi","j","His"
20173,5,"set","j",""
20174,5,"short-range","j",""
20175,5,"spatio-temporal","j",""
20176,5,"tax-deferred","j","Fin"
20177,5,"transferred","j",""
20178,5,"unweighted","j","Edu+Soc"
20179,5,"upgraded","j","Sci"
20180,5,"waxed","j",""
20181,5,"work-family","j","Soc"
20182,5,"airship","n","Sci"
20183,5,"chieftaincy","n","Soc"
20184,5,"chiropractor","n","Med"
20185,5,"condenser","n","Sci"
20186,5,"cultivator","n","Soc"
20187,5,"dilation","n","Med"
20188,5,"disinterest","n",""
20189,5,"endotoxin","n","Med"
20190,5,"executioner","n","Hum+Rel"
20191,5,"five-year-old","n",""
20192,5,"genitalia","n",""
20193,5,"gong","n","Hum"
20194,5,"harem","n",""
20195,5,"hum","n",""
20196,5,"indecision","n",""
20197,5,"iota","n","Sci"
20198,5,"lingua","n","Hum"
20199,5,"memento","n",""
20200,5,"monolith","n",""
20201,5,"mulatto","n","His+Hum"
20202,5,"neutrophil","n","Med"
20203,5,"obstetrics","n","Med"
20204,5,"papyrus","n","Soc"
20205,5,"phthalate","n","Med"
20206,5,"profiling","n",""
20207,5,"receptionist","n",""
20208,5,"retelling","n","Hum"
20209,5,"slowness","n",""
20210,5,"smoothness","n",""
20211,5,"streetcar","n",""
20212,5,"stuffing","n","Med"
20213,5,"superposition","n","Sci"
20214,5,"transcriber","n","Soc+Hum"
20215,5,"turret","n",""
20216,5,"ulceration","n","Med"
20217,5,"valuables","n","Soc"
20218,5,"wash-out","n","Soc"
20219,5,"woodcut","n","Hum"
20220,5,"briskly","r","Med"
20221,5,"flexibly","r","Edu"
20222,5,"precariously","r",""
20223,5,"scrupulously","r",""
20224,5,"arc","v",""
20225,5,"butcher","v",""
20226,5,"button","v",""
20227,5,"dilate","v","Med"
20228,5,"disenfranchise","v",""
20229,5,"dupe","v",""
20230,5,"gesture","v",""
20231,5,"intone","v",""
20232,5,"jostle","v",""
20233,5,"mop","v",""
20234,5,"redouble","v",""
20235,5,"sling","v",""
20236,5,"spear","v",""
20237,5,"vacuum","v",""
20238,5,"ace","j","Med"
20239,5,"backlit","j","Sci"
20240,5,"battery-powered","j","Sci"
20241,5,"confidence-building","j","His+Law"
20242,5,"converging","j",""
20243,5,"francophone","j","His"
20244,5,"gargantuan","j",""
20245,5,"historiographic","j","Hum"
20246,5,"hospital-based","j","Soc+Med"
20247,5,"imperialistic","j",""
20248,5,"implantable","j","Sci+Med"
20249,5,"infrastructural","j",""
20250,5,"inscrutable","j",""
20251,5,"lackluster","j",""
20252,5,"law-abiding","j","Law"
20253,5,"lithium-ion","j","Sci"
20254,5,"militaristic","j",""
20255,5,"Mongolian","j","His"
20256,5,"schizophrenic","j","Rel"
20257,5,"un-american","j","His"
20258,5,"upsetting","j",""
20259,5,"yellowish","j","Sci"
20260,5,"aftercare","n","Soc"
20261,5,"airfoil","n","Sci"
20262,5,"bravado","n",""
20263,5,"cation","n","Sci+Med"
20264,5,"cog","n","Med"
20265,5,"ferocity","n",""
20266,5,"Florentine","n","Soc+Hum"
20267,5,"furrow","n",""
20268,5,"gable","n",""
20269,5,"gallium","n","Sci"
20270,5,"granuloma","n","Med"
20271,5,"hibernation","n","Sci"
20272,5,"kissing","n","Soc"
20273,5,"landmass","n",""
20274,5,"manliness","n","His+Hum"
20275,5,"pictorial","n","Hum+Sci"
20276,5,"pogrom","n",""
20277,5,"preschool","n","Edu"
20278,5,"rebuke","n","Law+Rel"
20279,5,"regrowth","n","Sci+Med"
20280,5,"screenplay","n","Hum"
20281,5,"seagrass","n","Sci"
20282,5,"separator","n","Sci"
20283,5,"Superfund","n","Law"
20284,5,"undercurrent","n",""
20285,5,"voluntariness","n","Law+Rel"
20286,5,"wheelbase","n","Sci"
20287,5,"winery","n","Fin"
20288,5,"assiduously","r",""
20289,5,"handily","r",""
20290,5,"quintessentially","r",""
20291,5,"ruthlessly","r",""
20292,5,"mm","u","Med"
20293,5,"cohabit","v","Soc+Rel"
20294,5,"gall","v","His+Edu"
20295,5,"glare","v",""
20296,5,"invigorate","v",""
20297,5,"lurch","v",""
20298,5,"moan","v",""
20299,5,"nibble","v","Med"
20300,5,"overreact","v",""
20301,5,"pad","v",""
20302,5,"plumb","v",""
20303,5,"recollect","v",""
20304,5,"roost","v","Sci"
20305,5,"source","v",""
20306,5,"annular","j","Sci+Med"
20307,5,"assimilated","j","His"
20308,5,"calibrated","j","Sci+Med"
20309,5,"Cretaceous","j","Sci"
20310,5,"despised","j",""
20311,5,"fissile","j","His+Law"
20312,5,"four-day","j",""
20313,5,"fractious","j",""
20314,5,"frenetic","j",""
20315,5,"invented","j","His+Hum"
20316,5,"isolating","j",""
20317,5,"oversize","j","Sci"
20318,5,"patron-client","j",""
20319,5,"receivable","j","Sci+Fin"
20320,5,"Romanesque","j","Hum"
20321,5,"searchable","j",""
20322,5,"self-sustaining","j",""
20323,5,"unoccupied","j",""
20324,5,"Uruguayan","j","His+Hum"
20325,5,"vociferous","j",""
20326,5,"abstention","n","His"
20327,5,"affirmative","n",""
20328,5,"Argentine","n","His+Hum"
20329,5,"boardroom","n",""
20330,5,"constable","n","His+Hum+Rel"
20331,5,"co-owner","n","Med+Fin"
20332,5,"copying","n",""
20333,5,"derision","n",""
20334,5,"endangerment","n","Law"
20335,5,"endorphin","n","Med"
20336,5,"essayist","n",""
20337,5,"falsity","n",""
20338,5,"gentleness","n","Rel"
20339,5,"gimmick","n",""
20340,5,"hammock","n",""
20341,5,"handkerchief","n","Hum"
20342,5,"landscaper","n","Sci"
20343,5,"methylmercury","n","Sci"
20344,5,"misnomer","n",""
20345,5,"modelling","n",""
20346,5,"neuroma","n","Med"
20347,5,"orifice","n","Sci+Med"
20348,5,"ouster","n","His+Law"
20349,5,"phenol","n","Med"
20350,5,"pothole","n",""
20351,5,"pursuer","n",""
20352,5,"restroom","n","Med"
20353,5,"runaway","n","Med"
20354,5,"sailboat","n",""
20355,5,"sarcoidosis","n","Med"
20356,5,"shuffling","n",""
20357,5,"silo","n",""
20358,5,"tantrum","n","Edu+Rel"
20359,5,"trepidation","n",""
20360,5,"vale","n",""
20361,5,"widget","n",""
20362,5,"histologically","r","Med"
20363,5,"involuntarily","r",""
20364,5,"steadfastly","r",""
20365,5,"upwardly","r",""
20366,5,"bob","v",""
20367,5,"dismay","v",""
20368,5,"flop","v",""
20369,5,"intercede","v",""
20370,5,"intermingle","v",""
20371,5,"quash","v","Law"
20372,5,"readjust","v",""
20373,5,"sully","v","His"
20374,5,"urinate","v","Med"
20375,5,"acrylic","j","Sci"
20376,5,"all-day","j",""
20377,5,"alluvial","j","Soc"
20378,5,"averaged","j","Med"
20379,5,"Copernican","j","Rel+Sci"
20380,5,"correlative","j","Hum+Rel"
20381,5,"dietetic","j","Med"
20382,5,"doomed","j",""
20383,5,"envious","j",""
20384,5,"forward-looking","j",""
20385,5,"full-page","j",""
20386,5,"haunted","j","Hum+Rel"
20387,5,"heinous","j",""
20388,5,"kindred","j",""
20389,5,"negotiable","j",""
20390,5,"nonformal","j","Sci"
20391,5,"northernmost","j",""
20392,5,"penile","j","Soc+Med"
20393,5,"reconstructive","j","Med"
20394,5,"smoke-free","j","Med"
20395,5,"stressed","j","Med"
20396,5,"time-series","j",""
20397,5,"transplanted","j","Med"
20398,5,"volumetric","j","Sci+Med"
20399,5,"astrology","n",""
20400,5,"baffle","n","Sci"
20401,5,"beehive","n","Sci"
20402,5,"birthrate","n",""
20403,5,"breadwinner","n",""
20404,5,"Californian","n",""
20405,5,"changer","n",""
20406,5,"coho","n","Sci"
20407,5,"co-sponsor","n","Law"
20408,5,"disaffection","n","His"
20409,5,"dropping","n",""
20410,5,"earthworm","n","Sci"
20411,5,"embedding","n",""
20412,5,"encore","n","Hum"
20413,5,"finitude","n","Rel"
20414,5,"gunman","n",""
20415,5,"gynecologist","n","Med"
20416,5,"hoe","n","Hum"
20417,5,"hypothalamus","n","Rel+Med"
20418,5,"imperialist","n","His"
20419,5,"Kenyan","n","His"
20420,5,"meaninglessness","n","Hum+Rel"
20421,5,"megacity","n","Law"
20422,5,"morass","n",""
20423,5,"Moroccan","n","His+Soc"
20424,5,"murmur","n","Med"
20425,5,"pecan","n","Med"
20426,5,"playboy","n",""
20427,5,"reaffirmation","n",""
20428,5,"reverberation","n","Hum"
20429,5,"romantic","n","Hum"
20430,5,"rookie","n",""
20431,5,"self-improvement","n",""
20432,5,"sepsis","n","Med"
20433,5,"slap","n",""
20434,5,"terminus","n",""
20435,5,"toaster","n","Med"
20436,5,"triple","n",""
20437,5,"truss","n","Sci"
20438,5,"welder","n",""
20439,5,"wick","n","Sci+Med"
20440,5,"counterclockwise","r","Hum+Sci"
20441,5,"fondly","r",""
20442,5,"passim","r","Hum"
20443,5,"skyward","r","Sci"
20444,5,"tirelessly","r",""
20445,5,"upriver","r","His"
20446,5,"ho","u","Hum"
20447,5,"course","v",""
20448,5,"entrap","v","Hum"
20449,5,"fell","v",""
20450,5,"flout","v",""
20451,5,"impregnate","v",""
20452,5,"launder","v",""
20453,5,"mumble","v",""
20454,5,"outshine","v","Sci"
20455,5,"recapitulate","v","Hum+Rel"
20456,5,"shunt","v",""
20457,5,"sob","v",""
20458,5,"tinge","v",""
20459,5,"arguable","j",""
20460,5,"axillary","j","Med"
20461,5,"behind-the-scenes","j",""
20462,5,"better-known","j",""
20463,5,"breathless","j",""
20464,5,"cutting","j","Med"
20465,5,"escaping","j",""
20466,5,"ethereal","j",""
20467,5,"feared","j",""
20468,5,"featureless","j","Sci"
20469,5,"foggy","j",""
20470,5,"hypertensive","j","Med"
20471,5,"invigorating","j","Med"
20472,5,"irreverent","j",""
20473,5,"lurid","j",""
20474,5,"mental-health","j",""
20475,5,"open-access","j","Sci"
20476,5,"planted","j",""
20477,5,"populated","j",""
20478,5,"propitious","j",""
20479,5,"quality-of-life","j","Soc+Med"
20480,5,"rash","j",""
20481,5,"silky","j","Med"
20482,5,"Sino-American","j","His"
20483,5,"Slovak","j","His"
20484,5,"steering","j","Med"
20485,5,"supervised","j","Edu+Soc"
20486,5,"theocratic","j","His+Rel"
20487,5,"well-off","j",""
20488,5,"fifty-eight","m",""
20489,5,"cession","n","His"
20490,5,"chairmanship","n","Law"
20491,5,"chivalry","n",""
20492,5,"decontamination","n","Med"
20493,5,"denigration","n",""
20494,5,"denim","n","Med+Fin"
20495,5,"depredation","n",""
20496,5,"exaltation","n","Hum+Rel"
20497,5,"foreboding","n",""
20498,5,"handiwork","n",""
20499,5,"heed","n",""
20500,5,"lamentation","n","Hum+Rel"
20501,5,"loft","n",""
20502,5,"nakedness","n","Hum+Rel"
20503,5,"ovation","n",""
20504,5,"peacekeeping","n",""
20505,5,"petri","n","Sci"
20506,5,"photosphere","n","Sci"
20507,5,"planetesimal","n","Sci"
20508,5,"poacher","n",""
20509,5,"python","n","Hum"
20510,5,"reappraisal","n",""
20511,5,"resonator","n","Sci"
20512,5,"rewriting","n","Hum"
20513,5,"self-fulfillment","n","Edu+Law"
20514,5,"shifter","n","Sci"
20515,5,"snowmaking","n","Law"
20516,5,"summertime","n",""
20517,5,"tightening","n",""
20518,5,"tranquilizer","n","Soc+Med"
20519,5,"volcanism","n","Sci"
20520,5,"psychometrically","r","Edu+Soc"
20521,5,"demote","v",""
20522,5,"enthrall","v",""
20523,5,"incinerate","v","Sci"
20524,5,"numb","v","Rel+Med"
20525,5,"pollinate","v","Sci"
20526,5,"queue","v","Sci"
20527,5,"retool","v",""
20528,5,"satirize","v","Hum"
20529,5,"shudder","v",""
20530,5,"steady","v",""
20531,5,"trespass","v",""
20532,5,"abiotic","j","Sci"
20533,5,"acculturative","j","Soc+Rel"
20534,5,"atheistic","j","Rel"
20535,5,"cholesterol-lowering","j","Med"
20536,5,"contralateral","j","Med"
20537,5,"energy-intensive","j",""
20538,5,"etiological","j","Rel+Med"
20539,5,"flagrant","j",""
20540,5,"flattering","j",""
20541,5,"flush","j","Sci+Med"
20542,5,"foolproof","j",""
20543,5,"hated","j","His"
20544,5,"hunter-gatherer","j","Soc"
20545,5,"low-mass","j","Sci"
20546,5,"lymphatic","j","Med"
20547,5,"passe","j","Hum"
20548,5,"pre-revolutionary","j",""
20549,5,"proliferating","j",""
20550,5,"public-school","j","Law"
20551,5,"quoted","j","Hum"
20552,5,"self-determined","j","Soc"
20553,5,"self-rated","j","Edu+Soc"
20554,5,"semicircular","j","Med"
20555,5,"separable","j",""
20556,5,"serpentine","j","Sci"
20557,5,"socio-historical","j","Edu+Soc+Hum"
20558,5,"sought-after","j",""
20559,5,"two-story","j",""
20560,5,"unadjusted","j","Edu+Soc+Med"
20561,5,"well-publicized","j",""
20562,5,"abrogation","n","His"
20563,5,"adjudicator","n","Hum"
20564,5,"adverb","n","Hum"
20565,5,"apotheosis","n","Hum"
20566,5,"apportionment","n","Law"
20567,5,"autograph","n",""
20568,5,"buzzword","n",""
20569,5,"circumspection","n","Hum"
20570,5,"cockroach","n",""
20571,5,"concerto","n","Hum"
20572,5,"drapery","n","Hum"
20573,5,"ejaculation","n","Rel+Med"
20574,5,"embankment","n",""
20575,5,"firmware","n","Sci"
20576,5,"functionalist","n",""
20577,5,"grille","n","Sci"
20578,5,"hermit","n","Rel"
20579,5,"ibuprofen","n","Med"
20580,5,"juggernaut","n",""
20581,5,"luster","n",""
20582,5,"lying","n",""
20583,5,"matron","n",""
20584,5,"mid-morning","n","Med"
20585,5,"miniature","n","Hum"
20586,5,"molasses","n",""
20587,5,"nobleman","n","Hum"
20588,5,"padding","n","Med"
20589,5,"parting","n",""
20590,5,"physicality","n","Hum+Rel"
20591,5,"ream","n",""
20592,5,"recuperation","n","Hum"
20593,5,"rejoinder","n",""
20594,5,"rotator","n","Med"
20595,5,"seepage","n","Sci+Med"
20596,5,"subpoena","n","Law"
20597,5,"tongs","n",""
20598,5,"tummy","n","Med"
20599,5,"willpower","n","Rel+Med"
20600,5,"awkwardly","r",""
20601,5,"generically","r","Hum"
20602,5,"ready","r",""
20603,5,"vicariously","r",""
20604,5,"emblazon","v",""
20605,5,"task","v",""
20606,5,"acrimonious","j",""
20607,5,"bibliographic","j",""
20608,5,"closed-loop","j","Sci"
20609,5,"differentiating","j",""
20610,5,"embattled","j","His"
20611,5,"esthetic","j","Hum+Rel"
20612,5,"expository","j","Edu+Hum"
20613,5,"halting","j",""
20614,5,"high-achieving","j","Edu+Soc"
20615,5,"high-value","j",""
20616,5,"impermissible","j","Law+Rel"
20617,5,"indignant","j",""
20618,5,"mashed","j","Med"
20619,5,"mercenary","j","His"
20620,5,"metafictional","j","Hum"
20621,5,"modeled","j",""
20622,5,"murdered","j",""
20623,5,"non-public","j","Edu+Law"
20624,5,"open-minded","j",""
20625,5,"ototoxic","j","Med"
20626,5,"practiced","j",""
20627,5,"seventh-grade","j","Edu"
20628,5,"seven-year","j",""
20629,5,"undaunted","j",""
20630,5,"underweight","j","Soc+Med"
20631,5,"unstated","j",""
20632,5,"upper-level","j",""
20633,5,"one-sixth","m",""
20634,5,"agnostic","n","Rel"
20635,5,"aloe","n","Med"
20636,5,"badminton","n","Soc"
20637,5,"bootstrap","n","Sci"
20638,5,"cello","n","Hum"
20639,5,"Chilean","n","His+Hum"
20640,5,"clipboard","n","Sci"
20641,5,"codependency","n","Med"
20642,5,"constriction","n","Med"
20643,5,"contraption","n",""
20644,5,"cork","n",""
20645,5,"critter","n","Sci"
20646,5,"damper","n","Sci"
20647,5,"dandy","n","Hum"
20648,5,"denouement","n","Hum"
20649,5,"descendent","n",""
20650,5,"dick","n","Sci"
20651,5,"disavowal","n","Hum"
20652,5,"disloyalty","n","His"
20653,5,"duchess","n","Hum+Rel"
20654,5,"duplicity","n",""
20655,5,"egoism","n","Law+Hum+Rel"
20656,5,"elector","n","His"
20657,5,"Eskimo","n",""
20658,5,"flipper","n","Sci"
20659,5,"frontispiece","n","Hum"
20660,5,"hoard","n",""
20661,5,"iguana","n","Sci"
20662,5,"inferno","n","Hum"
20663,5,"interpolation","n",""
20664,5,"kink","n",""
20665,5,"knuckle","n","Med"
20666,5,"lawlessness","n",""
20667,5,"nystagmus","n","Med"
20668,5,"overheating","n","Sci"
20669,5,"pedophile","n","Law+Rel"
20670,5,"perjury","n","Law"
20671,5,"prime-time","n",""
20672,5,"rentier","n","His+Law"
20673,5,"revisionism","n",""
20674,5,"runner-up","n","Sci"
20675,5,"samba","n","Hum"
20676,5,"searcher","n",""
20677,5,"stag","n","Hum"
20678,5,"tetracycline","n","Sci+Med"
20679,5,"transferability","n","Edu"
20680,5,"trespass","n","Law"
20681,5,"undoing","n",""
20682,5,"wisp","n","Sci"
20683,5,"inwardly","r","Hum+Rel"
20684,5,"semantically","r","Hum"
20685,5,"acclaim","v",""
20686,5,"dispossess","v","His"
20687,5,"snuff","v",""
20688,5,"swivel","v","Sci"
20689,5,"abortive","j",""
20690,5,"all-new","j","Sci"
20691,5,"allotted","j",""
20692,5,"Aryan","j",""
20693,5,"bountiful","j",""
20694,5,"classificatory","j","Soc"
20695,5,"dilapidated","j",""
20696,5,"discounted","j","Fin"
20697,5,"eight-hour","j","His+Med"
20698,5,"family-centered","j","Edu+Soc+Med"
20699,5,"Galilean","j","Sci"
20700,5,"great-power","j","His+Law"
20701,5,"greenish","j","Sci"
20702,5,"Hellenistic","j",""
20703,5,"hilly","j",""
20704,5,"insolvent","j",""
20705,5,"jobless","j",""
20706,5,"meritorious","j","Law"
20707,5,"non-professional","j",""
20708,5,"nuclear-armed","j","His"
20709,5,"patent","j",""
20710,5,"Polynesian","j",""
20711,5,"pre-Islamic","j","His"
20712,5,"purchased","j",""
20713,5,"return","j",""
20714,5,"self-oriented","j","Rel"
20715,5,"sphenoid","j","Med"
20716,5,"submandibular","j","Med"
20717,5,"sumptuous","j","Hum"
20718,5,"syndicated","j","Law"
20719,5,"timed","j","Edu+Med"
20720,5,"Tunisian","j","His"
20721,5,"undulating","j",""
20722,5,"unfunded","j","Law"
20723,5,"unidirectional","j",""
20724,5,"uninteresting","j",""
20725,5,"unrecognizable","j",""
20726,5,"vengeful","j","Hum+Rel"
20727,5,"attractor","n","Sci"
20728,5,"batterer","n","Rel"
20729,5,"belle","n","Hum"
20730,5,"beta-carotene","n","Med"
20731,5,"conquistador","n",""
